靡ㄩ絏	虏嘿	るら	厨筍瞯
M2300  	筿摸计   	20010503	   2.1011
M2300  	筿摸计   	20010504	  -3.7092
M2300  	筿摸计   	20010507	  -0.1644
M2300  	筿摸计   	20010508	  -0.7597
M2300  	筿摸计   	20010509	   0.6411
M2300  	筿摸计   	20010510	  -2.5742
M2300  	筿摸计   	20010511	   1.8999
M2300  	筿摸计   	20010514	  -0.8568
M2300  	筿摸计   	20010515	  -0.5139
M2300  	筿摸计   	20010516	  -2.2232
M2300  	筿摸计   	20010517	   1.5380
M2300  	筿摸计   	20010518	   0.0000
M2300  	筿摸计   	20010521	  -3.5537
M2300  	筿摸计   	20010522	   0.8432
M2300  	筿摸计   	20010523	   4.7277
M2300  	筿摸计   	20010524	   0.9347
M2300  	筿摸计   	20010525	  -0.9035
M2300  	筿摸计   	20010528	  -1.9559
M2300  	筿摸计   	20010529	   0.5209
M2300  	筿摸计   	20010530	  -0.6449
M2300  	筿摸计   	20010531	  -0.6877
M2300  	筿摸计   	20010601	  -0.9804
M2300  	筿摸计   	20010604	  -0.4479
M2300  	筿摸计   	20010605	   1.5510
M2300  	筿摸计   	20010606	   3.5170
M2300  	筿摸计   	20010607	  -0.9798
M2300  	筿摸计   	20010608	   2.2369
M2300  	筿摸计   	20010611	   1.1051
M2300  	筿摸计   	20010612	  -0.3961
M2300  	筿摸计   	20010613	  -1.6203
M2300  	筿摸计   	20010614	  -2.0549
M2300  	筿摸计   	20010615	   1.0013
M2300  	筿摸计   	20010618	  -2.1227
M2300  	筿摸计   	20010619	  -1.1713
M2300  	筿摸计   	20010620	  -0.1838
M2300  	筿摸计   	20010621	  -1.3128
M2300  	筿摸计   	20010622	  -2.2952
M2300  	筿摸计   	20010626	  -2.8612
M2300  	筿摸计   	20010627	   1.5983
M2300  	筿摸计   	20010628	  -1.2972
M2300  	筿摸计   	20010629	   2.6953
M2300  	筿摸计   	20010702	   0.8532
M2300  	筿摸计   	20010703	  -1.0272
M2300  	筿摸计   	20010704	  -1.8682
M2300  	筿摸计   	20010705	  -0.3899
M2300  	筿摸计   	20010706	  -0.5621
M2300  	筿摸计   	20010709	  -1.5828
M2300  	筿摸计   	20010710	  -0.4638
M2300  	筿摸计   	20010711	  -0.7865
M2300  	筿摸计   	20010712	   2.5377
M2300  	筿摸计   	20010713	  -2.7900
M2300  	筿摸计   	20010716	  -1.4999
M2300  	筿摸计   	20010717	   0.4301
M2300  	筿摸计   	20010718	  -3.1198
M2300  	筿摸计   	20010719	  -0.4645
M2300  	筿摸计   	20010720	   0.0952
M2300  	筿摸计   	20010723	  -2.4083
M2300  	筿摸计   	20010724	  -2.6208
M2300  	筿摸计   	20010725	   2.9867
M2300  	筿摸计   	20010726	   4.1351
M2300  	筿摸计   	20010727	   0.7906
M2300  	筿摸计   	20010731	   2.1197
M2300  	筿摸计   	20010801	   0.6085
M2300  	筿摸计   	20010802	   3.5429
M2300  	筿摸计   	20010803	   0.1533
M2300  	筿摸计   	20010806	  -1.6586
M2300  	筿摸计   	20010807	  -1.6698
M2300  	筿摸计   	20010808	   1.6639
M2300  	筿摸计   	20010809	  -2.0364
M2300  	筿摸计   	20010810	   0.6485
M2300  	筿摸计   	20010813	  -0.7297
M2300  	筿摸计   	20010814	   2.1664
M2300  	筿摸计   	20010815	   0.4165
M2300  	筿摸计   	20010816	   0.0670
M2300  	筿摸计   	20010817	  -0.6783
M2300  	筿摸计   	20010820	  -1.9982
M2300  	筿摸计   	20010821	   0.4732
M2300  	筿摸计   	20010822	  -3.2624
M2300  	筿摸计   	20010823	  -0.8674
M2300  	筿摸计   	20010824	  -4.0448
M2300  	筿摸计   	20010827	   1.9076
M2300  	筿摸计   	20010828	  -0.7214
M2300  	筿摸计   	20010829	   2.1614
M2300  	筿摸计   	20010830	  -1.6430
M2300  	筿摸计   	20010831	   0.0549
M2300  	筿摸计   	20010903	  -0.6815
M2300  	筿摸计   	20010904	   2.5238
M2300  	筿摸计   	20010905	  -1.9496
M2300  	筿摸计   	20010906	  -2.6802
M2300  	筿摸计   	20010907	  -0.8756
M2300  	筿摸计   	20010910	  -0.1567
M2300  	筿摸计   	20010911	  -3.3392
M2300  	筿摸计   	20010913	  -6.1611
M2300  	筿摸计   	20010914	  -5.6427
M2300  	筿摸计   	20010919	  -1.2338
M2300  	筿摸计   	20010920	  -2.8924
M2300  	筿摸计   	20010921	  -3.0828
M2300  	筿摸计   	20010924	  -2.0209
M2300  	筿摸计   	20010925	  -0.8360
M2300  	筿摸计   	20010926	   4.7200
M2300  	筿摸计   	20010927	  -1.6102
M2300  	筿摸计   	20010928	   1.3080
M2300  	筿摸计   	20011002	  -4.8579
M2300  	筿摸计   	20011003	  -2.5220
M2300  	筿摸计   	20011004	   0.7628
M2300  	筿摸计   	20011005	   3.9745
M2300  	筿摸计   	20011008	  -1.9174
M2300  	筿摸计   	20011009	   4.4912
M2300  	筿摸计   	20011011	   5.9558
M2300  	筿摸计   	20011012	   2.0562
M2300  	筿摸计   	20011015	  -2.5349
M2300  	筿摸计   	20011016	   2.9940
M2300  	筿摸计   	20011017	   1.0308
M2300  	筿摸计   	20011018	  -0.0378
M2300  	筿摸计   	20011019	   0.8101
M2300  	筿摸计   	20011022	   1.0232
M2300  	筿摸计   	20011023	  -0.9545
M2300  	筿摸计   	20011024	   4.2831
M2300  	筿摸计   	20011025	   1.1808
M2300  	筿摸计   	20011026	   0.6546
M2300  	筿摸计   	20011029	   1.2250
M2300  	筿摸计   	20011030	  -4.6165
M2300  	筿摸计   	20011031	  -0.3550
M2300  	筿摸计   	20011101	   1.1161
M2300  	筿摸计   	20011102	   2.8708
M2300  	筿摸计   	20011105	   3.3951
M2300  	筿摸计   	20011106	  -0.2192
M2300  	筿摸计   	20011107	   2.6024
M2300  	筿摸计   	20011108	  -0.0476
M2300  	筿摸计   	20011109	  -0.3285
M2300  	筿摸计   	20011112	   1.1942
M2300  	筿摸计   	20011113	  -0.6656
M2300  	筿摸计   	20011114	   4.7947
M2300  	筿摸计   	20011115	   3.9133
M2300  	筿摸计   	20011116	   0.9600
M2300  	筿摸计   	20011119	   2.7663
M2300  	筿摸计   	20011120	  -4.2606
M2300  	筿摸计   	20011121	   2.4470
M2300  	筿摸计   	20011122	  -2.7058
M2300  	筿摸计   	20011123	   2.1332
M2300  	筿摸计   	20011126	   2.4123
M2300  	筿摸计   	20011127	   0.5562
M2300  	筿摸计   	20011128	  -2.5687
M2300  	筿摸计   	20011129	  -0.1677
M2300  	筿摸计   	20011130	  -0.1206
M2300  	筿摸计   	20011203	   5.4477
M2300  	筿摸计   	20011204	   2.9042
M2300  	筿摸计   	20011205	   4.2135
M2300  	筿摸计   	20011206	   5.6528
M2300  	筿摸计   	20011207	   1.7365
M2300  	筿摸计   	20011210	  -2.3953
M2300  	筿摸计   	20011211	   0.8689
M2300  	筿摸计   	20011212	   5.3020
M2300  	筿摸计   	20011213	  -2.7999
M2300  	筿摸计   	20011214	   1.4966
M2300  	筿摸计   	20011217	  -2.8797
M2300  	筿摸计   	20011218	  -1.8577
M2300  	筿摸计   	20011219	  -0.5715
M2300  	筿摸计   	20011220	   2.2698
M2300  	筿摸计   	20011221	  -3.9270
M2300  	筿摸计   	20011224	   1.4718
M2300  	筿摸计   	20011225	   4.2559
M2300  	筿摸计   	20011226	   0.6340
M2300  	筿摸计   	20011227	  -1.5155
M2300  	筿摸计   	20011228	   2.4024
M2300  	筿摸计   	20011231	   3.3559
M2300  	筿摸计   	20020102	   0.6380
M2300  	筿摸计   	20020103	  -1.8951
M2300  	筿摸计   	20020104	   2.8738
M2300  	筿摸计   	20020107	   3.8150
M2300  	筿摸计   	20020108	  -0.1592
M2300  	筿摸计   	20020109	   1.5660
M2300  	筿摸计   	20020110	  -0.0942
M2300  	筿摸计   	20020111	  -4.2748
M2300  	筿摸计   	20020114	  -0.9129
M2300  	筿摸计   	20020115	   0.1591
M2300  	筿摸计   	20020116	  -2.8289
M2300  	筿摸计   	20020117	   0.3303
M2300  	筿摸计   	20020118	   0.3699
M2300  	筿摸计   	20020121	   5.9915
M2300  	筿摸计   	20020122	   0.8773
M2300  	筿摸计   	20020123	  -0.8728
M2300  	筿摸计   	20020124	   0.6636
M2300  	筿摸计   	20020125	   2.1804
M2300  	筿摸计   	20020128	   0.6513
M2300  	筿摸计   	20020129	  -2.8596
M2300  	筿摸计   	20020130	  -0.9421
M2300  	筿摸计   	20020131	  -0.1985
M2300  	筿摸计   	20020201	  -0.2118
M2300  	筿摸计   	20020204	  -0.3987
M2300  	筿摸计   	20020205	   0.5908
M2300  	筿摸计   	20020206	   1.6625
M2300  	筿摸计   	20020218	   1.2091
M2300  	筿摸计   	20020219	  -2.4923
M2300  	筿摸计   	20020220	  -3.3717
M2300  	筿摸计   	20020221	  -0.8541
M2300  	筿摸计   	20020222	  -1.1219
M2300  	筿摸计   	20020225	  -2.1579
M2300  	筿摸计   	20020226	   0.0621
M2300  	筿摸计   	20020227	   4.1979
M2300  	筿摸计   	20020301	  -1.0560
M2300  	筿摸计   	20020304	   4.2892
M2300  	筿摸计   	20020305	   2.6371
M2300  	筿摸计   	20020306	   2.8881
M2300  	筿摸计   	20020307	  -1.3732
M2300  	筿摸计   	20020308	  -1.0627
M2300  	筿摸计   	20020311	   3.7422
M2300  	筿摸计   	20020312	  -1.8216
M2300  	筿摸计   	20020313	  -1.2441
M2300  	筿摸计   	20020314	   0.2631
M2300  	筿摸计   	20020315	  -2.4265
M2300  	筿摸计   	20020318	   0.5284
M2300  	筿摸计   	20020319	  -1.4635
M2300  	筿摸计   	20020320	   3.4591
M2300  	筿摸计   	20020321	  -0.6977
M2300  	筿摸计   	20020322	   1.2094
M2300  	筿摸计   	20020325	   1.1027
M2300  	筿摸计   	20020326	   0.2491
M2300  	筿摸计   	20020327	  -2.6882
M2300  	筿摸计   	20020328	   1.7191
M2300  	筿摸计   	20020329	   0.0367
M2300  	筿摸计   	20020401	   0.3428
M2300  	筿摸计   	20020402	   0.9395
M2300  	筿摸计   	20020403	  -0.3143
M2300  	筿摸计   	20020404	  -2.3826
M2300  	筿摸计   	20020408	  -1.5185
M2300  	筿摸计   	20020409	  -0.9775
M2300  	筿摸计   	20020410	   0.2133
M2300  	筿摸计   	20020411	   0.3749
M2300  	筿摸计   	20020412	   2.5610
M2300  	筿摸计   	20020415	  -0.0340
M2300  	筿摸计   	20020416	   0.6268
M2300  	筿摸计   	20020417	   1.7245
M2300  	筿摸计   	20020418	  -0.4796
M2300  	筿摸计   	20020419	  -0.2879
M2300  	筿摸计   	20020422	  -0.2310
M2300  	筿摸计   	20020423	  -0.7922
M2300  	筿摸计   	20020424	   0.7002
M2300  	筿摸计   	20020425	  -1.8603
M2300  	筿摸计   	20020426	  -0.5687
M2300  	筿摸计   	20020429	  -2.2158
M2300  	筿摸计   	20020430	  -1.4383
M2300  	筿摸计   	20020502	  -3.8427
M2300  	筿摸计   	20020503	  -0.1416
M2300  	筿摸计   	20020506	  -5.3561
M2300  	筿摸计   	20020507	   1.3131
M2300  	筿摸计   	20020508	  -0.0035
M2300  	筿摸计   	20020509	   0.3628
M2300  	筿摸计   	20020510	   1.9688
M2300  	筿摸计   	20020513	  -1.5384
M2300  	筿摸计   	20020514	   1.0276
M2300  	筿摸计   	20020515	   3.3837
M2300  	筿摸计   	20020516	  -2.5133
M2300  	筿摸计   	20020517	  -0.4875
M2300  	筿摸计   	20020520	  -3.4773
M2300  	筿摸计   	20020521	  -2.2194
M2300  	筿摸计   	20020522	   1.5717
M2300  	筿摸计   	20020523	  -0.6729
M2300  	筿摸计   	20020524	   3.0759
M2300  	筿摸计   	20020527	  -0.0387
M2300  	筿摸计   	20020528	  -0.9142
M2300  	筿摸计   	20020529	  -1.2456
M2300  	筿摸计   	20020530	   0.7366
M2300  	筿摸计   	20020531	  -0.7491
M2300  	筿摸计   	20020603	  -1.3298
M2300  	筿摸计   	20020604	  -1.3732
M2300  	筿摸计   	20020605	   1.1597
M2300  	筿摸计   	20020606	  -0.6170
M2300  	筿摸计   	20020607	  -4.1951
M2300  	筿摸计   	20020610	   1.1618
M2300  	筿摸计   	20020611	  -2.4902
M2300  	筿摸计   	20020612	  -0.8824
M2300  	筿摸计   	20020613	   3.6080
M2300  	筿摸计   	20020614	  -0.4164
M2300  	筿摸计   	20020617	  -1.0491
M2300  	筿摸计   	20020618	   0.8336
M2300  	筿摸计   	20020619	  -2.7010
M2300  	筿摸计   	20020620	  -0.1840
M2300  	筿摸计   	20020621	   0.3569
M2300  	筿摸计   	20020624	  -2.1888
M2300  	筿摸计   	20020625	  -0.0959
M2300  	筿摸计   	20020626	  -4.3638
M2300  	筿摸计   	20020627	  -0.6148
M2300  	筿摸计   	20020628	   1.6707
M2300  	筿摸计   	20020701	  -3.8286
M2300  	筿摸计   	20020702	  -0.8005
M2300  	筿摸计   	20020703	   0.8894
M2300  	筿摸计   	20020704	   1.6900
M2300  	筿摸计   	20020705	   4.3092
M2300  	筿摸计   	20020708	   3.8109
M2300  	筿摸计   	20020709	   1.1599
M2300  	筿摸计   	20020710	  -3.3046
M2300  	筿摸计   	20020711	  -1.6968
M2300  	筿摸计   	20020712	   4.9387
M2300  	筿摸计   	20020715	  -0.5341
M2300  	筿摸计   	20020716	  -1.6926
M2300  	筿摸计   	20020717	  -2.1057
M2300  	筿摸计   	20020718	  -0.8733
M2300  	筿摸计   	20020719	  -1.9945
M2300  	筿摸计   	20020722	  -2.2932
M2300  	筿摸计   	20020723	   2.7644
M2300  	筿摸计   	20020724	  -3.2993
M2300  	筿摸计   	20020725	   0.0386
M2300  	筿摸计   	20020726	  -5.3258
M2300  	筿摸计   	20020729	  -0.6200
M2300  	筿摸计   	20020730	   3.5840
M2300  	筿摸计   	20020731	  -1.4420
M2300  	筿摸计   	20020801	  -1.3293
M2300  	筿摸计   	20020802	  -0.1673
M2300  	筿摸计   	20020805	  -5.9774
M2300  	筿摸计   	20020806	  -0.6502
M2300  	筿摸计   	20020807	   3.8637
M2300  	筿摸计   	20020808	  -0.7048
M2300  	筿摸计   	20020809	   3.1964
M2300  	筿摸计   	20020812	  -0.5603
M2300  	筿摸计   	20020813	   0.0183
M2300  	筿摸计   	20020814	   2.4365
M2300  	筿摸计   	20020815	   1.6945
M2300  	筿摸计   	20020816	   0.8177
M2300  	筿摸计   	20020819	  -0.5713
M2300  	筿摸计   	20020820	   0.8070
M2300  	筿摸计   	20020821	  -1.0007
M2300  	筿摸计   	20020822	   1.3316
M2300  	筿摸计   	20020823	   0.3600
M2300  	筿摸计   	20020826	  -1.0285
M2300  	筿摸计   	20020827	  -1.5980
M2300  	筿摸计   	20020828	  -2.7422
M2300  	筿摸计   	20020829	   0.4745
M2300  	筿摸计   	20020830	  -1.2578
M2300  	筿摸计   	20020902	  -2.9477
M2300  	筿摸计   	20020903	  -0.7676
M2300  	筿摸计   	20020904	  -0.9120
M2300  	筿摸计   	20020905	  -1.8552
M2300  	筿摸计   	20020909	   1.9296
M2300  	筿摸计   	20020910	   3.8632
M2300  	筿摸计   	20020911	  -0.0788
M2300  	筿摸计   	20020912	  -0.2089
M2300  	筿摸计   	20020913	  -1.6605
M2300  	筿摸计   	20020916	  -2.9088
M2300  	筿摸计   	20020917	   4.6376
M2300  	筿摸计   	20020918	  -4.0456
M2300  	筿摸计   	20020919	  -0.1407
M2300  	筿摸计   	20020920	  -1.7977
M2300  	筿摸计   	20020923	  -2.5727
M2300  	筿摸计   	20020924	  -0.7211
M2300  	筿摸计   	20020925	  -2.1023
M2300  	筿摸计   	20020926	   0.8987
M2300  	筿摸计   	20020927	  -0.2796
M2300  	筿摸计   	20020930	  -0.0727
M2300  	筿摸计   	20021001	  -1.1277
M2300  	筿摸计   	20021002	  -0.3416
M2300  	筿摸计   	20021003	  -3.3068
M2300  	筿摸计   	20021004	  -0.5727
M2300  	筿摸计   	20021007	  -4.7123
M2300  	筿摸计   	20021008	   1.2666
M2300  	筿摸计   	20021009	  -0.7049
M2300  	筿摸计   	20021011	  -2.7425
M2300  	筿摸计   	20021014	   2.3194
M2300  	筿摸计   	20021015	   6.2827
M2300  	筿摸计   	20021016	   4.0221
M2300  	筿摸计   	20021017	   1.0408
M2300  	筿摸计   	20021018	   4.4551
M2300  	筿摸计   	20021021	   0.0986
